"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"164",2012-06-01,164,"-4.342",128,201,95450,252,378.769841269841,"Blue Gene/P Solution"
"165",2012-06-01,165,"-4.351",158,185,100400,287.04,349.777034559643,"SKIF Aurora Platform - Intel Xeon X5680, Infiniband QDR"
"166",2012-06-01,166,"-4.355",163,175,104755,316.5,330.979462875198,"iDataPlex DX360M3, Xeon X5670 6C 2.93 GHz, Infiniband QDR"
"167",2012-06-01,167,"-4.357",243,93,183379,975,188.081025641026,"Dell PowerEdge C6220, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"168",2012-06-01,168,"-4.364",180,142,125500,467.9,268.219705065185,"Cray XE6, Opteron 6272 16C 2.1/2.2/2.3 GHz, Cray Gemini interconnect"
"169",2012-06-01,169,"-4.364",103,375,72030,154,467.727272727273,"BladeCenter PS702 Express, Power7 3.3GHz, Infiniband"
"170",2012-06-01,170,"-4.366",118,297,79800,190.05,419.88,"PowerEdge C6100 Cluster, Xeon X56xx (Westmere-EP) 2.93 GHz, Infiniband QDR"
"171",2012-06-01,171,"-4.367",343,78,219838,1449.12,151.704482720548,"Bullx B500 Cluster, Xeon X56xx 3.06Ghz, QDR Infiniband"
"172",2012-06-01,172,"-4.369",224,111,160200,774,206.976744186047,"SGI Altix ICR 8200 Enh. LX, Xeon X5560 2.8Ghz"
"173",2012-06-01,173,"-4.370",209,120,149900,680.06,220.421727494633,"PowerEdge 1950/SunFire X2200/IBM dx340/dx360/HP SL160/DL165, Xeon/Opteron 2.3-2.67GHz, Myrinet 10G"
"174",2012-06-01,174,"-4.372",363,69,243900,1814.4,134.424603174603,"HP POD - Cluster Platform 3000 BL260c G6, X5675 3.06 GHz, Infiniband"
"175",2012-06-01,175,"-4.373",151,212,92343,260.6,354.348426707598,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.660GHz, Infiniband QDR"
"176",2012-06-01,176,"-4.373",135,238,88620,240.4,368.635607321131,"BladeCenter HS22 Cluster, WM Xeon 6-core 2.93Ghz, Infiniband"
"177",2012-06-01,177,"-4.373",136,239,88620,240.4,368.635607321131,"BladeCenter HS22 Cluster, WM Xeon 6-core 2.93Ghz, Infiniband"
"178",2012-06-01,178,"-4.374",294,94,180600,1000,180.6,"Dawning 5000A, QC Opteron 1.9 Ghz, Infiniband, Windows HPC 2008"
"179",2012-06-01,179,"-4.381",186,138,126500,502.25,251.866600298656,"Raytheon/Aspen Cluster, Xeon X5560/X5650 2.8/2.66 Ghz, QDR Infinband"
"180",2012-06-01,180,"-4.382",349,79,214200,1442.64,148.477790717019,"Cray XE6, Opteron 6172 12C 2.10GHz, Cray Gemini interconnect"
"181",2012-06-01,181,"-4.388",123,335,76533,188.1,406.874003189793,"Power 775, POWER7 8C 3.836GHz, Custom"
